count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
16742,2020,6,London,104,Lewisham,A205,Major,"A205 Plassy Road",A2212,539000,173700,51.44523900,-0.00124057,2.20,1.37,Counted,"Automatic counter",145,478,14945,240,4000,482,77,140,113,157,116,1085,20748
16742,2021,6,London,104,Lewisham,A205,Major,"A205 Plassy Road",A2212,539000,173700,51.44523900,-0.00124057,2.20,1.37,Counted,"Automatic counter",129,553,16326,245,4320,514,84,156,122,169,125,1171,22615
16742,2022,6,London,104,Lewisham,A205,Major,"A205 Plassy Road",A2212,539000,173700,51.44523900,-0.00124057,2.20,1.37,Counted,"Automatic counter",133,585,15421,229,4306,503,82,147,120,162,115,1129,21670
16742,2023,6,London,104,Lewisham,A205,Major,"A205 Plassy Road",A2212,539000,173700,51.44523900,-0.00124057,2.20,1.37,Counted,"Automatic counter",136,605,15678,235,4468,510,81,146,117,162,110,1127,22113
16743,2000,6,London,107,Lambeth,A205,Major,A23,"A204/A215 roundabout",531000,173240,51.44301218,-0.11645822,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",243,846,25442,0,941,2608,1605,46,40,56,1,4356,31585
16743,2001,6,London,107,Lambeth,A205,Major,A23,"A204/A215 roundabout",531000,173240,51.44301218,-0.11645822,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",277,942,24857,0,962,2598,1874,46,37,51,1,4607,31368
16743,2002,6,London,107,Lambeth,A205,Major,A23,"A204/A215 roundabout",531000,173240,51.44301218,-0.11645822,1.40,0.87,Counted,"Manual count",266,943,25603,197,4276,761,85,71,116,111,75,1219,32238
16743,2003,6,London,107,Lambeth,A205,Major,A23,"A204/A215 roundabout",531000,173240,51.44301218,-0.11645822,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",311,982,24733,238,4567,677,80,69,127,113,95,1161,31681
16743,2004,6,London,107,Lambeth,A205,Major,A23,"A204/A215 roundabout",531000,173240,51.44301218,-0.11645822,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",328,1033,22234,259,4777,767,96,86,124,102,107,1282,29585
16743,2005,6,London,107,Lambeth,A205,Major,A23,"A204/A215 roundabout",531000,173240,51.44301218,-0.11645822,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",425,1030,21790,252,4801,789,96,93,103,84,105,1270,29143
16743,2006,6,London,107,Lambeth,A205,Major,A23,"A204/A215 roundabout",531000,173240,51.44301218,-0.11645822,1.40,0.87,Counted,"Manual count",226,945,21906,196,4717,721,129,111,28,86,68,1143,28907
16743,2007,6,London,107,Lambeth,A205,Major,A23,"A204/A215 roundabout",531000,173240,51.44301218,-0.11645822,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",223,968,21643,194,4825,659,117,113,23,79,68,1059,28689
16743,2008,6,London,107,Lambeth,A205,Major,A23,"A204/A215 roundabout",531000,173240,51.44301218,-0.11645822,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",230,984,21189,196,4821,667,134,121,23,75,72,1092,28282
16743,2009,6,London,107,Lambeth,A205,Major,A23,"A204/A215 roundabout",531000,173240,51.44301218,-0.11645822,1.40,0.87,Counted,"Manual count",428,906,21112,258,4062,632,54,61,71,57,54,929,27267
16743,2010,6,London,107,Lambeth,A205,Major,A23,"A204/A215 roundabout",531000,173240,51.44301218,-0.11645822,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",472,896,20774,260,3989,660,54,52,79,51,52,948,26867
16743,2011,6,London,107,Lambeth,A205,Major,A23,"A204/A215 roundabout",531000,173240,51.44301218,-0.11645822,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",464,881,20483,263,3922,648,57,58,61,51,55,930,26479
16743,2012,6,London,107,Lambeth,A205,Major,A23,"A204/A215 roundabout",531000,173240,51.44301218,-0.11645822,1.40,0.87,Counted,"Manual count",303,844,20408,158,3119,487,48,36,27,49,45,692,25221
16743,2013,6,London,107,Lambeth,A205,Major,A23,"A204/A215 roundabout",531000,173240,51.44301218,-0.11645822,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",288,777,20273,167,3143,500,54,41,23,51,51,720,25080
16743,2014,6,London,107,Lambeth,A205,Major,A23,"A204/A215 roundabout",531000,173240,51.44301218,-0.11645822,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",310,797,20573,163,3203,440,51,39,21,43,49,643,25379
16743,2015,6,London,107,Lambeth,A205,Major,A23,"A204/A215 roundabout",531000,173240,51.44301218,-0.11645822,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",314,793,20880,167,3143,419,52,37,28,47,54,638,25621
16743,2016,6,London,107,Lambeth,A205,Major,A23,"A204/A215 roundabout",531000,173240,51.44301218,-0.11645822,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",324,851,20449,176,3242,412,49,52,29,48,62,651,25369
16743,2017,6,London,107,Lambeth,A205,Major,A23,"A204/A215 roundabout",531000,173240,51.44301218,-0.11645822,1.40,0.87,Counted,"Manual count",299,872,22015,88,4973,411,84,84,44,58,63,744,28691
16743,2018,6,London,107,Lambeth,A205,Major,A23,"A204/A215 roundabout",531000,173240,51.44301000,-0.11645830,1.40,0.87,Counted,"Automatic counter",286,855,21256,82,4910,399,81,65,42,54,59,701,27803
16743,2019,6,London,107,Lambeth,A205,Major,A23,"A204/A215 roundabout",531000,173240,51.44301000,-0.11645830,1.40,0.87,Counted,"Automatic counter",258,866,20516,78,4723,378,78,66,40,52,57,672,26855
16743,2020,6,London,107,Lambeth,A205,Major,A23,"A204/A215 roundabout",531000,173240,51.44301000,-0.11645830,1.40,0.87,Counted,"Automatic counter",319,817,19263,81,5099,414,80,68,43,57,61,723,25984
16743,2021,6,London,107,Lambeth,A205,Major,A23,"A204/A215 roundabout",531000,173240,51.44301000,-0.11645830,1.40,0.87,Counted,"Automatic counter",285,967,21560,85,5639,453,90,77,47,63,68,798,29049
16743,2022,6,London,107,Lambeth,A205,Major,A23,"A204/A215 roundabout",531000,173240,51.44301000,-0.11645830,1.40,0.87,Counted,"Automatic counter",292,1051,20895,81,5776,456,90,75,48,62,63,794,28597
16743,2023,6,London,107,Lambeth,A205,Major,A23,"A204/A215 roundabout",531000,173240,51.44301000,-0.11645830,1.40,0.87,Counted,"Automatic counter",299,1053,20555,80,5796,447,86,72,45,60,59,769,28252
16744,2000,6,London,175,"Richmond upon Thames",A205,Major,A305,B306,520000,175330,51.46423106,-0.27394594,2.30,1.43,Counted,"Manual count",330,781,20501,564,3173,913,76,67,67,118,57,1298,26317
16744,2001,6,London,175,"Richmond upon Thames",A205,Major,A305,B306,520000,175330,51.46423106,-0.27394594,2.30,1.43,Counted,"Manual count",363,810,25210,512,2619,767,88,84,40,79,46,1104,30255
16744,2002,6,London,175,"Richmond upon Thames",A205,Major,A305,B306,520000,175330,51.46423106,-0.27394594,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",377,775,25210,559,2671,713,88,84,34,64,48,1031,30246
16744,2003,6,London,175,"Richmond upon Thames",A205,Major,A305,B306,520000,175330,51.46423106,-0.27394594,2.30,1.43,Counted,"Manual count",402,816,20706,607,3590,843,67,101,91,90,67,1259,26978
16744,2004,6,London,175,"Richmond upon Thames",A205,Major,A305,B306,520000,175330,51.46423106,-0.27394594,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",346,780,20954,693,3400,931,78,122,88,80,74,1373,27200
16744,2005,6,London,175,"Richmond upon Thames",A205,Major,A305,B306,520000,175330,51.46423106,-0.27394594,2.30,1.43,Counted,"Manual count",443,842,19057,457,2638,761,78,103,127,78,60,1207,24201
16744,2006,6,London,175,"Richmond upon Thames",A205,Major,A305,B306,520000,175330,51.46423106,-0.27394594,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",550,917,19407,479,2616,757,75,107,110,67,62,1178,24597
16744,2007,6,London,175,"Richmond upon Thames",A205,Major,A305,B306,520000,175330,51.46423106,-0.27394594,2.30,1.43,Counted,"Manual count",762,943,18168,681,4025,646,77,111,53,105,68,1060,24877
16744,2008,6,London,175,"Richmond upon Thames",A205,Major,A305,B306,520000,175330,51.46423106,-0.27394594,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",892,920,17750,692,3940,630,85,116,44,90,64,1029,24331
16744,2009,6,London,175,"Richmond upon Thames",A205,Major,A305,B306,520000,175330,51.46423106,-0.27394594,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",968,869,17608,730,3837,591,87,113,36,69,56,952,23996
16744,2010,6,London,175,"Richmond upon Thames",A205,Major,A305,B306,520000,175330,51.46423106,-0.27394594,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",937,816,17132,776,3795,614,86,97,38,59,52,946,23465
16744,2011,6,London,175,"Richmond upon Thames",A205,Major,A305,B306,520000,175330,51.46423106,-0.27394594,2.30,1.43,Counted,"Manual count",636,843,16851,551,2792,687,132,108,27,38,72,1064,22101
16744,2012,6,London,175,"Richmond upon Thames",A205,Major,A305,B306,520000,175330,51.46423106,-0.27394594,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",550,916,16530,543,2726,725,150,128,23,41,82,1149,21864
16744,2013,6,London,175,"Richmond upon Thames",A205,Major,A305,B306,520000,175330,51.46423106,-0.27394594,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",450,895,16673,501,2795,737,165,147,18,41,90,1197,22062
16744,2014,6,London,175,"Richmond upon Thames",A205,Major,A305,B306,520000,175330,51.46423106,-0.27394594,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",506,927,16722,481,2889,674,163,144,18,37,94,1130,22149
16744,2015,6,London,175,"Richmond upon Thames",A205,Major,A305,B306,520000,175330,51.46423106,-0.27394594,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",580,878,16665,461,3006,670,175,143,21,36,90,1134,22144
16744,2016,6,London,175,"Richmond upon Thames",A205,Major,A305,B306,520000,175330,51.46423106,-0.27394594,2.30,1.43,Counted,"Manual count",1083,675,15245,631,3886,411,99,147,31,51,97,836,21271
16744,2017,6,London,175,"Richmond upon Thames",A205,Major,A305,B306,520000,175330,51.46423106,-0.27394594,2.30,1.43,Counted,"Automatic counter",1235,812,17721,704,4478,468,122,146,32,59,110,938,24653
16744,2018,6,London,175,"Richmond upon Thames",A205,Major,A305,B306,520000,175330,51.46422900,-0.27394601,2.30,1.43,Counted,"Automatic counter",1172,786,17015,651,4391,452,116,114,30,55,102,869,23712
16744,2019,6,London,175,"Richmond upon Thames",A205,Major,A305,B306,520000,175330,51.46422900,-0.27394601,2.30,1.43,Counted,"Automatic counter",1172,882,18151,689,4668,472,124,127,32,58,107,921,25310
16744,2020,6,London,175,"Richmond upon Thames",A205,Major,A305,B306,520000,175330,51.46422900,-0.27394601,2.30,1.43,Counted,"Automatic counter",1450,854,17488,730,5174,532,131,133,35,65,119,1016,25261
16744,2021,6,London,175,"Richmond upon Thames",A205,Major,A305,B306,520000,175330,51.46422900,-0.27394601,2.30,1.43,Counted,"Automatic counter",1295,944,18280,713,5344,543,137,142,36,67,124,1049,26331
16744,2022,6,London,175,"Richmond upon Thames",A205,Major,A305,B306,520000,175330,51.46422900,-0.27394601,2.30,1.43,Counted,"Automatic counter",1326,1105,19034,731,5883,588,147,147,40,72,123,1118,27871
16744,2023,6,London,175,"Richmond upon Thames",A205,Major,A305,B306,520000,175330,51.46422900,-0.27394601,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",1360,1121,18995,737,5987,584,143,144,38,70,117,1096,27936
16746,2000,6,London,105,Greenwich,A206,Major,"Charlton Church Lane",A2204,543000,179200,51.49366726,0.05850188,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",370,846,20257,478,3383,1357,157,245,75,178,155,2167,27131
16746,2001,6,London,105,Greenwich,A206,Major,"Charlton Church Lane",A2204,543000,179200,51.49366726,0.05850188,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",406,914,20277,512,3393,1267,172,233,71,165,188,2096,27192
16746,2002,6,London,105,Greenwich,A206,Major,"Charlton Church Lane",A2204,543000,179200,51.49366726,0.05850188,2.30,1.43,Counted,"Manual count",185,717,24980,760,3542,1288,143,246,37,143,94,1951,31950
16746,2003,6,London,105,Greenwich,A206,Major,"Charlton Church Lane",A2204,543000,179200,51.49366726,0.05850188,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",269,742,24481,876,3899,1161,136,242,38,136,111,1824,31822
16746,2004,6,London,105,Greenwich,A206,Major,"Charlton Church Lane",A2204,543000,179200,51.49366726,0.05850188,2.30,1.43,Counted,"Manual count",287,649,27673,1029,3142,994,114,146,104,147,125,1630,34123
16746,2005,6,London,105,Greenwich,A206,Major,"Charlton Church Lane",A2204,543000,179200,51.49366726,0.05850188,2.30,1.43,Counted,"Manual count",268,595,25686,771,3442,914,94,175,49,163,114,1509,32003
16746,2006,6,London,105,Greenwich,A206,Major,"Charlton Church Lane",A2204,543000,179200,51.49366726,0.05850188,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",332,648,26158,809,3412,907,90,183,42,140,118,1480,32507
16746,2007,6,London,105,Greenwich,A206,Major,"Charlton Church Lane",A2204,543000,179200,51.49366726,0.05850188,2.30,1.43,Counted,"Manual count",239,871,25235,1066,5541,844,112,161,57,140,206,1520,34233
16746,2008,6,London,105,Greenwich,A206,Major,"Charlton Church Lane",A2204,543000,179200,51.49366726,0.05850188,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",279,848,24654,1084,5425,824,124,167,47,119,194,1475,33486
16746,2009,6,London,105,Greenwich,A206,Major,"Charlton Church Lane",A2204,543000,179200,51.49366726,0.05850188,2.30,1.43,Counted,"Manual count",287,702,22283,959,4345,620,102,224,58,114,149,1267,29556
16746,2010,6,London,105,Greenwich,A206,Major,"Charlton Church Lane",A2204,543000,179200,51.49366726,0.05850188,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",277,659,21681,1019,4297,644,100,192,61,98,136,1231,28887
16746,2011,6,London,105,Greenwich,A206,Major,"Charlton Church Lane",A2204,543000,179200,51.49366726,0.05850188,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",275,656,21615,1052,4276,644,108,217,48,98,146,1261,28860
16746,2012,6,London,105,Greenwich,A206,Major,"Charlton Church Lane",A2204,543000,179200,51.49366726,0.05850188,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",238,713,21203,1037,4175,679,123,258,40,105,167,1372,28500
16746,2013,6,London,105,Greenwich,A206,Major,"Charlton Church Lane",A2204,543000,179200,51.49366726,0.05850188,2.30,1.43,Counted,"Manual count",293,516,19955,928,4013,582,111,260,6,32,228,1220,26631
16746,2014,6,London,105,Greenwich,A206,Major,"Charlton Church Lane",A2204,543000,179200,51.49366726,0.05850188,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",329,534,20013,890,4148,533,110,255,6,29,238,1171,26756
16746,2015,6,London,105,Greenwich,A206,Major,"Charlton Church Lane",A2204,543000,179200,51.49366726,0.05850188,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",378,506,19945,853,4316,529,118,253,7,28,228,1163,26784
16746,2016,6,London,105,Greenwich,A206,Major,"Charlton Church Lane",A2204,543000,179200,51.49366726,0.05850188,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",390,543,19534,903,4451,520,111,355,8,28,259,1280,26711
16746,2017,6,London,105,Greenwich,A206,Major,"Charlton Church Lane",A2204,543000,179200,51.49366726,0.05850188,2.30,1.43,Counted,"Manual count",328,618,22667,988,5158,518,114,247,33,93,100,1105,30535
16746,2018,6,London,105,Greenwich,A206,Major,"Charlton Church Lane",A2204,543000,179200,51.49366600,0.05850180,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",324,622,22647,951,5263,521,113,199,32,90,96,1051,30535
16746,2019,6,London,105,Greenwich,A206,Major,"Charlton Church Lane",A2204,543000,179200,51.49366600,0.05850180,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",304,657,22706,945,5261,512,114,209,32,90,96,1053,30622
16746,2020,6,London,105,Greenwich,A206,Major,"Charlton Church Lane",A2204,543000,179200,51.49366600,0.05850180,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",376,500,17212,788,4586,453,94,173,28,79,84,911,23998
16746,2021,6,London,105,Greenwich,A206,Major,"Charlton Church Lane",A2204,543000,179200,51.49366600,0.05850180,2.30,1.43,Counted,"Manual count",894,538,18125,953,3370,804,59,175,37,59,123,1257,24244
16746,2022,6,London,105,Greenwich,A206,Major,"Charlton Church Lane",A2204,543000,179200,51.49366600,0.05850180,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",916,621,18617,965,3659,857,63,179,40,62,121,1322,25184
16746,2023,6,London,105,Greenwich,A206,Major,"Charlton Church Lane",A2204,543000,179200,51.49366600,0.05850180,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",939,630,18578,973,3723,852,61,176,38,61,114,1301,25206
16748,2000,6,London,105,Greenwich,A207,Major,A102/A2,A205,542000,176920,51.47343154,0.04319090,2.20,1.37,Counted,"Manual count",247,875,16982,419,2320,340,50,19,12,12,6,439,21035
16748,2001,6,London,105,Greenwich,A207,Major,A102/A2,A205,542000,176920,51.47343154,0.04319090,2.20,1.37,Estimated,"Estimated using previous year's AADF on this link",272,946,16999,449,2327,317,54,18,12,11,7,419,21140
16748,2002,6,London,105,Greenwich,A207,Major,A102/A2,A205,542000,176920,51.47343154,0.04319090,2.20,1.37,Counted,"Manual count",120,595,16436,439,1712,260,30,6,1,7,3,307,19489
16748,2003,6,London,105,Greenwich,A207,Major,A102/A2,A205,542000,176920,51.47343154,0.04319090,2.20,1.37,Estimated,"Estimated using previous year's AADF on this link",175,615,16107,506,1885,234,29,6,1,7,3,280,19393
16748,2004,6,London,105,Greenwich,A207,Major,A102/A2,A205,542000,176920,51.47343154,0.04319090,2.20,1.37,Counted,"Manual count",50,548,17545,345,2441,220,35,11,10,16,9,301,21180
16748,2005,6,London,105,Greenwich,A207,Major,A102/A2,A205,542000,176920,51.47343154,0.04319090,2.20,1.37,Estimated,"Estimated using previous year's AADF on this link",51,504,17352,368,2492,208,32,11,10,16,11,288,21004
16748,2006,6,London,105,Greenwich,A207,Major,A102/A2,A205,542000,176920,51.47343154,0.04319090,2.20,1.37,Counted,"Manual count",257,851,16275,432,3095,207,26,30,11,5,7,286,20939
16748,2007,6,London,105,Greenwich,A207,Major,A102/A2,A205,542000,176920,51.47343154,0.04319090,2.20,1.37,Estimated,"Estimated using previous year's AADF on this link",331,834,16031,433,3163,232,29,37,11,5,9,323,20784
16748,2008,6,London,105,Greenwich,A207,Major,A102/A2,A205,542000,176920,51.47343154,0.04319090,2.20,1.37,Counted,"Manual count",137,632,15443,387,2540,187,49,32,10,17,50,345,19347
16748,2009,6,London,105,Greenwich,A207,Major,A102/A2,A205,542000,176920,51.47343154,0.04319090,2.20,1.37,Estimated,"Estimated using previous year's AADF on this link",149,598,15319,408,2474,176,50,31,8,13,43,321,19120
